Zykluszahl,Spritzdruck,SC-Position,SC-Geschwindigkeit,SC-Drehzahl,IST-Schliesskraft,WZ-Position,WZ-Geschwindigkeit,Kreuzkopf-Geschwindigkeit,AW-Position,AW-Geschwindigkeit,SC-Drehmoment,AW-Kraft,EE-Position,EE-Geschwindigkeit,EE-Stellsignal,Anlagekraft,Kreuzkopf-Position,Werkzeuginnendruck 1,Werkzeuginnendruck 2
46716,0.171,67.62700000000001,0.0,0.0,-0.968,350.0786,0.0,0.0,5.742,0,2.0,-0.655,309.915,2.9197,37.02,0.0,257.832,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,350.0786,0.0,0.0,5.742,0,2.0,-0.48,310.005,-4.1074,37.53,0.0,257.832,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,350.0786,0.0,0.0,5.742,0,2.0,-0.47500000000000003,310.14000000000004,1.3856000000000002,38.76,0.0,257.832,0.0,0
46716,0.0,67.62700000000001,0.0,0.0,-0.968,350.0786,0.0,-0.2,5.742,0,0.0,-0.45,310.005,4.998200000000001,38.7,0.0,257.832,0.0,0
46716,0.0,67.62700000000001,0.0,0.0,-0.968,350.0786,0.0,-0.7000000000000001,5.742,0,1.0,-0.51,310.005,-3.7115,39.24,0.0,257.832,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,350.0401,0.0,-4.5,5.742,0,0.0,-0.48,309.915,-1.0145,38.88,0.0,257.813,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,349.8798,-40.5,-7.9,5.742,0,1.0,-0.47500000000000003,310.14000000000004,0.767,37.35,0.0,257.73400000000004,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,349.6829,-38.6,-13.700000000000001,5.742,0,2.0,-0.48,310.14000000000004,-1.3444,36.42,0.0,257.637,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,349.3258,-38.5,-19.5,5.742,0,0.0,-0.485,309.915,1.996,35.46,0.0,257.461,0.0,0
46716,0.0,67.62700000000001,0.0,0.0,-0.968,348.8509,-38.6,-26.1,5.742,0,2.0,-0.48,310.14000000000004,0.5938,34.92,0.0,257.22700000000003,0.0,0
46716,0.0,67.62700000000001,0.0,0.0,-0.968,348.2563,-38.6,-34.1,5.742,0,1.0,-0.45,310.005,-2.1774,34.980000000000004,0.0,256.934,0.0,0
46716,0.341,67.62700000000001,0.0,0.0,-0.968,347.46000000000004,-79.9,-40.9,5.742,0,2.0,-0.48,310.005,-1.4681,36.36,0.0,256.543,0.0,0
46716,0.0,67.62700000000001,0.0,0.0,-0.968,346.53950000000003,-80.0,-49.1,5.742,0,2.0,-0.47000000000000003,310.005,-1.3856000000000002,37.62,0.0,256.094,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,345.4571,-120.9,-55.1,5.742,0,2.0,-0.445,310.14000000000004,0.767,38.49,0.0,255.566,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,344.2558,-120.9,-62.0,5.742,0,3.0,-0.485,310.14000000000004,3.5383,37.89,0.0,254.98000000000002,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,342.8945,-162.0,-67.9,5.742,0,0.0,-0.46,310.14000000000004,-1.7403000000000002,37.47,0.0,254.316,0.0,0
46716,0.0,67.62700000000001,0.0,0.0,-0.968,341.44300000000004,-161.70000000000002,-72.7,5.742,0,2.0,-0.48,309.915,-3.8765,37.35,0.0,253.613,0.0,0
46716,0.171,67.62700000000001,0.0,0.0,-0.968,339.9048,-161.70000000000002,-77.0,5.742,0,2.0,-0.47000000000000003,310.005,-1.0310000000000001,38.37,0.0,252.871,0.0,0
46716,0.341,67.62700000000001,0.0,0.0,-0.968,339.7431,-161.70000000000002,-77.3,5.742,0,2.0,-0.46,310.005,-0.165,38.31,0.0,252.793,0.0,0
